sale_id,sale_date,customer_id,customer_gender,customer_loyalty_member_status,product_id,product_brand,product_name,product_category,store_city,store_country,sale_quantity,product_unit_price,sale_revenue,sale_cost,sale_profit
934,2023-01-02,27170,Female,1,126,Cadbury,"Cadbury White Chocolate 50% (200g)",White,Brisbane,Australia,2,8.94,17.74,9.27,8.47
932,2023-01-02,3267,Male,1,126,Cadbury,"Cadbury White Chocolate 50% (200g)",White,Toronto,Canada,2,8.94,9.70,5.43,4.27
931,2023-01-02,19336,Female,1,126,Cadbury,"Cadbury White Chocolate 50% (200g)",White,London,UK,5,8.94,36.80,19.38,17.42
933,2023-01-02,14044,Male,1,126,Cadbury,"Cadbury White Chocolate 50% (200g)",White,Manchester,UK,4,8.94,10.23,5.49,4.74
837,2023-01-02,13980,Female,1,153,Cadbury,"Cadbury White Chocolate 70% (50g)",White,Brisbane,Australia,3,8.93,43.71,25.90,17.81
835,2023-01-02,9200,Male,1,153,Cadbury,"Cadbury White Chocolate 70% (50g)",White,Manchester,UK,1,8.93,9.71,4.95,4.76
836,2023-01-02,47182,Male,1,153,Cadbury,"Cadbury White Chocolate 70% (50g)",White,"Long Island",USA,1,8.93,9.40,5.32,4.08
697,2023-01-02,29946,Male,1,195,Cadbury,"Cadbury White Chocolate 90% (120g) [ID:195]",White,Melbourne,Australia,4,8.94,18.60,10.11,8.49
1141,2023-01-02,11575,Female,1,69,Cadbury,"Cadbury White Chocolate 90% (120g) [ID:69]",White,Buffalo,USA,4,8.92,35.76,21.82,13.94
1159,2023-01-02,248,Female,1,64,Ferrero,"Ferrero Dark Chocolate 50% (200g) [ID:64]",Dark,Melbourne,Australia,3,9.06,17.21,11.15,6.06
1158,2023-01-02,3372,Male,1,64,Ferrero,"Ferrero Dark Chocolate 50% (200g) [ID:64]",Dark,Toronto,Canada,5,9.06,59.35,37.10,22.25
1051,2023-01-02,10910,Male,1,94,Ferrero,"Ferrero Dark Chocolate 50% (200g) [ID:94]",Dark,Melbourne,Australia,5,8.96,31.88,19.08,12.79
1052,2023-01-02,20010,Male,1,94,Ferrero,"Ferrero Dark Chocolate 50% (200g) [ID:94]",Dark,Montreal,Canada,2,8.96,13.80,8.76,5.04
1341,2023-01-02,42749,Male,1,15,Ferrero,"Ferrero Dark Chocolate 50% (50g)",Dark,Brisbane,Australia,4,9.09,31.80,16.25,15.55
730,2023-01-02,27663,Female,1,184,Ferrero,"Ferrero Dark Chocolate 60% (50g)",Dark,Manchester,UK,2,9.06,27.04,13.68,13.36
970,2023-01-02,21334,Female,1,116,Ferrero,"Ferrero Dark Chocolate 70% (100g)",Dark,Toronto,Canada,3,9.01,18.18,12.00,6.18
1332,2023-01-02,6719,Male,1,18,Ferrero,"Ferrero Dark Chocolate 70% (50g)",Dark,Montreal,Canada,3,8.94,21.99,15.20,6.79
1331,2023-01-02,3862,Male,1,18,Ferrero,"Ferrero Dark Chocolate 70% (50g)",Dark,Buffalo,USA,2,8.94,20.05,12.40,7.65
683,2023-01-02,48989,Female,1,198,Ferrero,"Ferrero Dark Chocolate 90% (80g)",Dark,London,UK,2,8.92,24.50,13.76,10.74
685,2023-01-02,13621,Male,1,198,Ferrero,"Ferrero Dark Chocolate 90% (80g)",Dark,Buffalo,USA,1,8.92,11.34,7.93,3.40
703,2023-01-02,42475,Female,1,192,Ferrero,"Ferrero Milk Chocolate 50% (200g)",Milk,Paris,France,4,9.04,30.80,16.02,14.78
1204,2023-01-02,30576,Male,1,53,Ferrero,"Ferrero Milk Chocolate 60% (100g)",Milk,Vancouver,Canada,5,8.86,23.88,16.34,7.54
1220,2023-01-02,28802,Male,1,49,Ferrero,"Ferrero Milk Chocolate 60% (50g)",Milk,Sydney,Australia,3,9.16,14.22,7.14,7.08
1219,2023-01-02,32370,Female,1,49,Ferrero,"Ferrero Milk Chocolate 60% (50g)",Milk,Munich,Germany,5,9.16,36.05,19.62,16.43
1222,2023-01-02,1865,Male,1,49,Ferrero,"Ferrero Milk Chocolate 60% (50g)",Milk,Buffalo,USA,1,9.16,3.77,2.44,1.33
832,2023-01-02,2577,Male,1,154,Ferrero,"Ferrero Milk Chocolate 70% (200g)",Milk,Melbourne,Australia,3,9.01,27.79,19.01,8.78
833,2023-01-02,14282,Female,1,154,Ferrero,"Ferrero Milk Chocolate 70% (200g)",Milk,Toronto,Canada,5,9.01,40.96,27.46,13.50
829,2023-01-02,5447,Male,1,154,Ferrero,"Ferrero Milk Chocolate 70% (200g)",Milk,Montreal,Canada,4,9.01,32.54,16.31,16.23
831,2023-01-02,34593,Male,1,154,Ferrero,"Ferrero Milk Chocolate 70% (200g)",Milk,Edinburgh,UK,3,9.01,10.85,5.90,4.96
830,2023-01-02,24160,Female,1,154,Ferrero,"Ferrero Milk Chocolate 70% (200g)",Milk,"Long Island",USA,1,9.01,9.48,6.47,3.01
1024,2023-01-02,18664,Male,1,103,Ferrero,"Ferrero Praline Chocolate 50% (100g) [ID:103]",Praline,Marseille,France,5,9.01,16.95,10.49,6.46
1023,2023-01-02,41618,Male,1,103,Ferrero,"Ferrero Praline Chocolate 50% (100g) [ID:103]",Praline,Paris,France,2,9.01,16.90,8.60,8.29
1021,2023-01-02,18993,Female,1,103,Ferrero,"Ferrero Praline Chocolate 50% (100g) [ID:103]",Praline,Manchester,UK,5,9.01,33.25,20.06,13.19
1025,2023-01-02,12702,Female,1,103,Ferrero,"Ferrero Praline Chocolate 50% (100g) [ID:103]",Praline,London,UK,2,9.01,25.14,15.56,9.58
1022,2023-01-02,33014,Female,1,103,Ferrero,"Ferrero Praline Chocolate 50% (100g) [ID:103]",Praline,London,UK,1,9.01,14.02,7.82,6.20
1250,2023-01-02,26532,Female,1,42,Ferrero,"Ferrero Praline Chocolate 50% (120g)",Praline,Melbourne,Australia,4,8.99,55.44,37.33,18.11
1253,2023-01-02,16526,Female,1,42,Ferrero,"Ferrero Praline Chocolate 50% (120g)",Praline,Vancouver,Canada,2,8.99,21.83,13.73,8.10
1251,2023-01-02,4544,Male,1,42,Ferrero,"Ferrero Praline Chocolate 50% (120g)",Praline,Paris,France,3,8.99,33.69,21.71,11.98
1252,2023-01-02,46887,Male,1,42,Ferrero,"Ferrero Praline Chocolate 50% (120g)",Praline,Munich,Germany,2,8.99,13.22,7.95,5.27
739,2023-01-02,38129,Female,1,181,Ferrero,"Ferrero Praline Chocolate 50% (50g)",Praline,"New York",USA,5,8.92,24.08,13.10,10.98
1050,2023-01-02,42682,Male,1,95,Ferrero,"Ferrero Praline Chocolate 50% (80g)",Praline,Marseille,France,3,8.99,26.58,17.33,9.25
810,2023-01-02,14908,Male,1,161,Ferrero,"Ferrero Praline Chocolate 60% (50g) [ID:161]",Praline,Vancouver,Canada,4,8.95,19.87,10.79,9.08
1218,2023-01-02,18704,Male,1,50,Ferrero,"Ferrero Praline Chocolate 60% (50g) [ID:50]",Praline,Brisbane,Australia,4,9.02,15.04,9.40,5.64
1214,2023-01-02,19817,Female,1,50,Ferrero,"Ferrero Praline Chocolate 60% (50g) [ID:50]",Praline,Toronto,Canada,3,9.02,37.47,25.85,11.62
1215,2023-01-02,1160,Female,1,50,Ferrero,"Ferrero Praline Chocolate 60% (50g) [ID:50]",Praline,London,UK,4,9.02,27.71,14.50,13.21
1213,2023-01-02,20917,Female,1,50,Ferrero,"Ferrero Praline Chocolate 60% (50g) [ID:50]",Praline,Buffalo,USA,3,9.02,10.23,6.95,3.28
912,2023-01-02,32148,Male,1,130,Ferrero,"Ferrero Praline Chocolate 70% (100g)",Praline,Sydney,Australia,2,9.06,11.13,6.83,4.30
914,2023-01-02,6102,Female,1,130,Ferrero,"Ferrero Praline Chocolate 70% (100g)",Praline,Melbourne,Australia,1,9.06,4.27,2.21,2.06
1282,2023-01-02,6521,Male,1,32,Ferrero,"Ferrero Praline Chocolate 70% (200g)",Praline,Montreal,Canada,3,8.94,25.11,15.46,9.65
1355,2023-01-02,2627,Male,1,11,Ferrero,"Ferrero Praline Chocolate 90% (80g)",Praline,Berlin,Germany,5,9.00,47.34,24.58,22.76
956,2023-01-02,30441,Female,1,119,Ferrero,"Ferrero Truffle Chocolate 50% (100g)",Truffle,Lyon,France,1,8.97,5.95,3.88,2.07
958,2023-01-02,33345,Male,1,119,Ferrero,"Ferrero Truffle Chocolate 50% (100g)",Truffle,Munich,Germany,5,8.97,23.60,13.14,10.46
957,2023-01-02,12864,Male,1,119,Ferrero,"Ferrero Truffle Chocolate 50% (100g)",Truffle,Hamburg,Germany,4,8.97,47.40,30.51,16.89
955,2023-01-02,32229,Female,1,119,Ferrero,"Ferrero Truffle Chocolate 50% (100g)",Truffle,Buffalo,USA,5,8.97,12.60,7.43,5.17
954,2023-01-02,9254,Male,1,119,Ferrero,"Ferrero Truffle Chocolate 50% (100g)",Truffle,"New York",USA,5,8.97,50.74,30.42,20.32
1036,2023-01-02,19244,Female,1,100,Ferrero,"Ferrero Truffle Chocolate 50% (200g)",Truffle,Vancouver,Canada,4,9.00,56.64,35.91,20.73
770,2023-01-02,18462,Male,1,170,Ferrero,"Ferrero Truffle Chocolate 50% (50g)",Truffle,Brisbane,Australia,5,8.83,16.32,9.90,6.42
774,2023-01-02,43590,Female,1,170,Ferrero,"Ferrero Truffle Chocolate 50% (50g)",Truffle,Berlin,Germany,5,8.83,62.60,31.42,31.18
771,2023-01-02,48018,Male,1,170,Ferrero,"Ferrero Truffle Chocolate 50% (50g)",Truffle,"Long Island",USA,4,8.83,31.68,20.68,11.00
781,2023-01-02,15469,Female,1,168,Ferrero,"Ferrero Truffle Chocolate 50% (80g)",Truffle,Lyon,France,1,9.01,3.72,1.92,1.80
779,2023-01-02,1198,Female,1,168,Ferrero,"Ferrero Truffle Chocolate 50% (80g)",Truffle,Edinburgh,UK,5,9.01,23.67,12.01,11.66
784,2023-01-02,12524,Male,1,168,Ferrero,"Ferrero Truffle Chocolate 50% (80g)",Truffle,"Long Island",USA,5,9.01,43.88,25.75,18.12
783,2023-01-02,23827,Male,1,168,Ferrero,"Ferrero Truffle Chocolate 50% (80g)",Truffle,Buffalo,USA,1,9.01,11.56,6.30,5.25
1010,2023-01-02,28381,Female,1,107,Ferrero,"Ferrero Truffle Chocolate 80% (120g)",Truffle,Brisbane,Australia,4,9.02,49.75,29.88,19.87
1126,2023-01-02,47588,Male,1,72,Ferrero,"Ferrero Truffle Chocolate 90% (100g)",Truffle,Brisbane,Australia,4,8.99,12.92,6.82,6.10
1129,2023-01-02,1235,Male,1,72,Ferrero,"Ferrero Truffle Chocolate 90% (100g)",Truffle,Toronto,Canada,3,8.99,21.90,11.55,10.36
1258,2023-01-02,7508,Male,1,39,Ferrero,"Ferrero Truffle Chocolate 90% (50g)",Truffle,Sydney,Australia,5,8.85,65.90,34.36,31.54
1240,2023-01-02,34107,Female,1,44,Ferrero,"Ferrero White Chocolate 50% (100g)",White,Manchester,UK,3,9.01,33.99,21.49,12.50
1380,2023-01-02,34869,Male,1,5,Ferrero,"Ferrero White Chocolate 70% (50g)",White,Sydney,Australia,1,8.91,9.47,5.32,4.15
1155,2023-01-02,38896,Female,1,65,Ferrero,"Ferrero White Chocolate 80% (80g) [ID:65]",White,Brisbane,Australia,4,9.06,31.68,16.86,14.82
1153,2023-01-02,43481,Male,1,66,Ferrero,"Ferrero White Chocolate 80% (80g) [ID:66]",White,Melbourne,Australia,4,9.15,40.68,26.77,13.91
1147,2023-01-02,32832,Female,1,66,Ferrero,"Ferrero White Chocolate 80% (80g) [ID:66]",White,Manchester,UK,1,9.15,6.81,4.47,2.34
747,2023-01-02,10999,Male,1,179,Ferrero,"Ferrero White Chocolate 90% (100g)",White,Toronto,Canada,2,9.04,12.88,6.89,5.99
743,2023-01-02,27084,Female,1,179,Ferrero,"Ferrero White Chocolate 90% (100g)",White,Munich,Germany,3,9.04,10.59,6.50,4.09
745,2023-01-02,31540,Male,1,179,Ferrero,"Ferrero White Chocolate 90% (100g)",White,Berlin,Germany,2,9.04,15.54,8.32,7.22
748,2023-01-02,7945,Male,1,179,Ferrero,"Ferrero White Chocolate 90% (100g)",White,Munich,Germany,1,9.04,10.42,6.86,3.56
1136,2023-01-02,16205,Male,1,70,Ferrero,"Ferrero White Chocolate 90% (200g)",White,Paris,France,2,8.78,8.54,5.67,2.88
1134,2023-01-02,15365,Male,1,70,Ferrero,"Ferrero White Chocolate 90% (200g)",White,Paris,France,1,8.78,6.57,4.20,2.37
1137,2023-01-02,36704,Female,1,70,Ferrero,"Ferrero White Chocolate 90% (200g)",White,Edinburgh,UK,5,8.78,18.36,11.42,6.94
1133,2023-01-02,16317,Male,1,70,Ferrero,"Ferrero White Chocolate 90% (200g)",White,"Long Island",USA,4,8.78,17.92,9.06,8.86
727,2023-01-02,49008,Female,1,186,Godiva,"Godiva Dark Chocolate 60% (50g)",Dark,Montreal,Canada,3,9.07,31.32,21.57,9.75
726,2023-01-02,34577,Male,1,186,Godiva,"Godiva Dark Chocolate 60% (50g)",Dark,Munich,Germany,3,9.07,20.66,12.20,8.47
1308,2023-01-02,44168,Female,1,26,Godiva,"Godiva Dark Chocolate 90% (120g)",Dark,Sydney,Australia,2,8.96,23.46,15.46,8.00
1305,2023-01-02,1632,Male,1,26,Godiva,"Godiva Dark Chocolate 90% (120g)",Dark,Sydney,Australia,1,8.96,7.39,5.07,2.32
1307,2023-01-02,5417,Female,1,26,Godiva,"Godiva Dark Chocolate 90% (120g)",Dark,Paris,France,5,8.96,23.25,14.94,8.31
1303,2023-01-02,5760,Male,1,26,Godiva,"Godiva Dark Chocolate 90% (120g)",Dark,London,UK,4,8.96,16.18,9.12,7.06
714,2023-01-02,40743,Male,1,189,Godiva,"Godiva Milk Chocolate 50% (100g)",Milk,Edinburgh,UK,4,9.04,29.68,15.67,14.01
961,2023-01-02,28377,Female,1,118,Godiva,"Godiva Milk Chocolate 70% (120g)",Milk,Montreal,Canada,2,9.05,11.10,7.31,3.79
1237,2023-01-02,49660,Female,1,45,Godiva,"Godiva Milk Chocolate 80% (50g) [ID:45]",Milk,Melbourne,Australia,5,8.93,73.10,45.76,27.34
1234,2023-01-02,13818,Male,1,45,Godiva,"Godiva Milk Chocolate 80% (50g) [ID:45]",Milk,Vancouver,Canada,5,8.93,23.50,15.67,7.83
1236,2023-01-02,23122,Male,1,45,Godiva,"Godiva Milk Chocolate 80% (50g) [ID:45]",Milk,Buffalo,USA,4,8.93,18.12,10.08,8.04
1046,2023-01-02,34760,Female,1,97,Godiva,"Godiva Milk Chocolate 80% (50g) [ID:97]",Milk,Melbourne,Australia,3,8.98,24.39,13.61,10.78
723,2023-01-02,492,Male,1,187,Godiva,"Godiva Praline Chocolate 50% (120g)",Praline,Brisbane,Australia,1,9.00,4.60,2.82,1.78
1182,2023-01-02,700,Female,1,59,Godiva,"Godiva Praline Chocolate 50% (80g)",Praline,Vancouver,Canada,2,8.99,13.38,8.95,4.43
1180,2023-01-02,24506,Male,1,59,Godiva,"Godiva Praline Chocolate 50% (80g)",Praline,"Long Island",USA,5,8.99,31.00,20.26,10.74
1183,2023-01-02,1019,Male,1,59,Godiva,"Godiva Praline Chocolate 50% (80g)",Praline,"New York",USA,3,8.99,9.66,5.49,4.18
1114,2023-01-02,17463,Male,1,75,Godiva,"Godiva Praline Chocolate 70% (200g)",Praline,Montreal,Canada,3,9.00,44.94,29.53,15.41
1113,2023-01-02,47392,Male,1,75,Godiva,"Godiva Praline Chocolate 70% (200g)",Praline,Manchester,UK,2,9.00,8.84,5.50,3.34
791,2023-01-02,49517,Female,1,165,Godiva,"Godiva Praline Chocolate 70% (50g)",Praline,"New York",USA,5,8.97,32.60,18.47,14.12
792,2023-01-02,26295,Female,1,165,Godiva,"Godiva Praline Chocolate 70% (50g)",Praline,"Long Island",USA,2,8.97,21.34,10.97,10.37
1017,2023-01-02,34449,Female,1,104,Godiva,"Godiva Praline Chocolate 80% (120g)",Praline,Toronto,Canada,3,8.97,14.45,8.71,5.73
1018,2023-01-02,16209,Male,1,104,Godiva,"Godiva Praline Chocolate 80% (120g)",Praline,London,UK,1,8.97,3.02,1.90,1.12
996,2023-01-02,20283,Female,1,109,Godiva,"Godiva Truffle Chocolate 50% (50g)",Truffle,Toronto,Canada,2,8.95,19.56,11.44,8.12
1002,2023-01-02,37969,Female,1,109,Godiva,"Godiva Truffle Chocolate 50% (50g)",Truffle,Vancouver,Canada,2,8.95,25.04,16.09,8.95
1000,2023-01-02,48511,Female,1,109,Godiva,"Godiva Truffle Chocolate 50% (50g)",Truffle,London,UK,4,8.95,12.28,7.70,4.58
997,2023-01-02,1586,Female,1,109,Godiva,"Godiva Truffle Chocolate 50% (50g)",Truffle,Manchester,UK,3,8.95,40.83,26.27,14.56
1067,2023-01-02,1043,Male,1,87,Godiva,"Godiva Truffle Chocolate 60% (100g)",Truffle,Brisbane,Australia,5,8.96,60.35,31.70,28.65
1068,2023-01-02,20235,Male,1,87,Godiva,"Godiva Truffle Chocolate 60% (100g)",Truffle,Montreal,Canada,2,8.96,13.14,7.98,5.16
814,2023-01-02,33350,Female,1,159,Godiva,"Godiva Truffle Chocolate 70% (100g) [ID:159]",Truffle,Toronto,Canada,4,8.90,45.28,30.96,14.32
815,2023-01-02,3364,Male,1,159,Godiva,"Godiva Truffle Chocolate 70% (100g) [ID:159]",Truffle,Lyon,France,1,8.90,7.99,4.86,3.13
706,2023-01-02,27312,Female,1,191,Godiva,"Godiva Truffle Chocolate 70% (100g) [ID:191]",Truffle,Vancouver,Canada,4,9.01,22.76,12.45,10.31
707,2023-01-02,31284,Female,1,191,Godiva,"Godiva Truffle Chocolate 70% (100g) [ID:191]",Truffle,London,UK,1,9.01,4.64,2.49,2.15
816,2023-01-02,20673,Female,1,158,Godiva,"Godiva Truffle Chocolate 80% (100g)",Truffle,Sydney,Australia,3,8.93,17.37,10.25,7.12
817,2023-01-02,38968,Male,1,158,Godiva,"Godiva Truffle Chocolate 80% (100g)",Truffle,Lyon,France,3,8.93,14.87,8.65,6.21
995,2023-01-02,7879,Female,1,110,Godiva,"Godiva White Chocolate 50% (80g)",White,Edinburgh,UK,4,8.96,45.66,25.39,20.27
1272,2023-01-02,43902,Male,1,34,Godiva,"Godiva White Chocolate 60% (100g)",White,London,UK,5,8.99,37.65,24.83,12.82
1349,2023-01-02,2386,Female,1,13,Godiva,"Godiva White Chocolate 70% (120g)",White,Sydney,Australia,2,8.91,26.06,17.75,8.31
861,2023-01-02,10171,Male,1,145,Godiva,"Godiva White Chocolate 70% (50g)",White,Melbourne,Australia,3,8.97,38.42,26.79,11.64
860,2023-01-02,9960,Male,1,145,Godiva,"Godiva White Chocolate 70% (50g)",White,Lyon,France,3,8.97,15.55,9.98,5.58
896,2023-01-02,12198,Male,1,135,Godiva,"Godiva White Chocolate 80% (200g)",White,Munich,Germany,3,9.04,15.58,9.98,5.60
897,2023-01-02,25352,Female,1,135,Godiva,"Godiva White Chocolate 80% (200g)",White,London,UK,4,9.04,43.12,26.41,16.71
926,2023-01-02,3297,Male,1,128,Godiva,"Godiva White Chocolate 80% (50g)",White,Paris,France,5,9.00,36.72,23.04,13.68
925,2023-01-02,36216,Female,1,128,Godiva,"Godiva White Chocolate 80% (50g)",White,"New York",USA,4,9.00,58.08,31.77,26.31
1286,2023-01-02,44201,Female,1,31,Godiva,"Godiva White Chocolate 80% (80g)",White,Sydney,Australia,3,9.00,18.99,12.44,6.55
1284,2023-01-02,47504,Male,1,31,Godiva,"Godiva White Chocolate 80% (80g)",White,Toronto,Canada,3,9.00,20.64,11.73,8.91
1367,2023-01-02,16957,Male,1,8,Godiva,"Godiva White Chocolate 90% (100g)",White,Toronto,Canada,2,9.08,14.50,8.71,5.79
1366,2023-01-02,1476,Male,1,8,Godiva,"Godiva White Chocolate 90% (100g)",White,Munich,Germany,3,9.08,19.17,11.68,7.49
864,2023-01-02,646,Male,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,Melbourne,Australia,2,8.99,21.62,13.07,8.55
869,2023-01-02,23236,Female,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,Sydney,Australia,2,8.99,8.84,6.09,2.75
863,2023-01-02,14135,Female,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,Montreal,Canada,1,8.99,8.99,5.54,3.45
870,2023-01-02,26612,Female,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,Manchester,UK,4,8.99,57.16,37.19,19.97
865,2023-01-02,49677,Female,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,"Long Island",USA,2,8.99,22.52,15.59,6.93
868,2023-01-02,47,Male,1,143,Godiva,"Godiva White Chocolate 90% (50g)",White,"New York",USA,1,8.99,12.96,6.98,5.98
1062,2023-01-02,13049,Female,1,90,Hershey,"Hershey Dark Chocolate 50% (120g)",Dark,Vancouver,Canada,2,9.11,9.22,5.91,3.31
676,2023-01-02,19975,Female,1,199,Hershey,"Hershey Dark Chocolate 70% (80g)",Dark,Montreal,Canada,1,9.02,3.36,2.20,1.16
679,2023-01-02,15899,Male,1,199,Hershey,"Hershey Dark Chocolate 70% (80g)",Dark,Munich,Germany,5,9.02,31.76,19.89,11.87
678,2023-01-02,44904,Male,1,199,Hershey,"Hershey Dark Chocolate 70% (80g)",Dark,London,UK,4,9.02,54.64,27.57,27.07
680,2023-01-02,3858,Female,1,199,Hershey,"Hershey Dark Chocolate 70% (80g)",Dark,"Long Island",USA,3,9.02,17.63,8.82,8.81
908,2023-01-02,46445,Male,1,131,Hershey,"Hershey Dark Chocolate 80% (80g)",Dark,Berlin,Germany,1,9.00,3.58,2.06,1.52
910,2023-01-02,21843,Female,1,131,Hershey,"Hershey Dark Chocolate 80% (80g)",Dark,Manchester,UK,5,9.00,48.85,29.13,19.72
911,2023-01-02,45540,Female,1,131,Hershey,"Hershey Dark Chocolate 80% (80g)",Dark,Manchester,UK,3,9.00,16.68,9.25,7.43
844,2023-01-02,551,Female,1,150,Hershey,"Hershey Milk Chocolate 50% (100g)",Milk,Melbourne,Australia,2,9.08,13.57,8.62,4.95
1379,2023-01-02,37932,Female,1,6,Hershey,"Hershey Milk Chocolate 50% (50g)",Milk,Vancouver,Canada,2,9.01,19.00,9.91,9.09
1378,2023-01-02,638,Male,1,6,Hershey,"Hershey Milk Chocolate 50% (50g)",Milk,Manchester,UK,5,9.01,28.08,14.46,13.62
1376,2023-01-02,7628,Male,1,6,Hershey,"Hershey Milk Chocolate 50% (50g)",Milk,London,UK,2,9.01,23.82,14.93,8.89
1032,2023-01-02,40630,Male,1,101,Hershey,"Hershey Milk Chocolate 70% (100g)",Milk,Paris,France,5,8.94,20.02,11.73,8.29
1033,2023-01-02,40302,Male,1,101,Hershey,"Hershey Milk Chocolate 70% (100g)",Milk,Berlin,Germany,4,8.94,37.36,21.77,15.59
1030,2023-01-02,31297,Male,1,101,Hershey,"Hershey Milk Chocolate 70% (100g)",Milk,"New York",USA,1,8.94,10.19,6.37,3.82
1031,2023-01-02,47026,Female,1,101,Hershey,"Hershey Milk Chocolate 70% (100g)",Milk,"Long Island",USA,1,8.94,10.48,6.45,4.03
842,2023-01-02,17456,Male,1,151,Hershey,"Hershey Milk Chocolate 70% (200g)",Milk,Manchester,UK,5,9.01,22.65,12.48,10.17
1361,2023-01-02,18031,Male,1,10,Hershey,"Hershey Milk Chocolate 70% (50g)",Milk,London,UK,1,9.03,9.94,6.37,3.57
1356,2023-01-02,12896,Female,1,10,Hershey,"Hershey Milk Chocolate 70% (50g)",Milk,"Long Island",USA,4,9.03,24.88,14.84,10.04
1359,2023-01-02,48708,Male,1,10,Hershey,"Hershey Milk Chocolate 70% (50g)",Milk,"Long Island",USA,2,9.03,8.00,5.45,2.55
977,2023-01-02,37462,Male,1,115,Hershey,"Hershey Milk Chocolate 90% (50g)",Milk,Montreal,Canada,5,9.13,21.10,14.01,7.09
976,2023-01-02,1527,Female,1,115,Hershey,"Hershey Milk Chocolate 90% (50g)",Milk,Toronto,Canada,4,9.13,28.45,16.92,11.53
981,2023-01-02,30152,Male,1,114,Hershey,"Hershey Milk Chocolate 90% (80g)",Milk,Sydney,Australia,5,8.95,69.40,34.84,34.56
984,2023-01-02,25905,Male,1,114,Hershey,"Hershey Milk Chocolate 90% (80g)",Milk,Toronto,Canada,5,8.95,14.58,10.00,4.58
982,2023-01-02,35403,Male,1,114,Hershey,"Hershey Milk Chocolate 90% (80g)",Milk,Manchester,UK,5,8.95,25.50,13.19,12.31
980,2023-01-02,26071,Male,1,114,Hershey,"Hershey Milk Chocolate 90% (80g)",Milk,Edinburgh,UK,1,8.95,13.37,7.54,5.83
1142,2023-01-02,23699,Male,1,68,Hershey,"Hershey Praline Chocolate 50% (80g)",Praline,London,UK,5,9.00,15.80,8.60,7.20
1094,2023-01-02,6882,Female,1,80,Hershey,"Hershey Praline Chocolate 70% (200g)",Praline,Toronto,Canada,3,9.07,18.81,9.70,9.11
1093,2023-01-02,43549,Male,1,80,Hershey,"Hershey Praline Chocolate 70% (200g)",Praline,Buffalo,USA,1,9.07,10.65,5.42,5.23
813,2023-01-02,2735,Female,1,160,Hershey,"Hershey Praline Chocolate 90% (100g)",Praline,Sydney,Australia,3,9.01,15.12,8.78,6.34
811,2023-01-02,8580,Female,1,160,Hershey,"Hershey Praline Chocolate 90% (100g)",Praline,Munich,Germany,1,9.01,12.18,7.60,4.58
1078,2023-01-02,7637,Male,1,84,Hershey,"Hershey Truffle Chocolate 50% (100g)",Truffle,Marseille,France,2,9.00,28.98,18.47,10.51
1075,2023-01-02,42364,Female,1,84,Hershey,"Hershey Truffle Chocolate 50% (100g)",Truffle,Munich,Germany,5,9.00,70.00,35.82,34.18
1077,2023-01-02,48825,Male,1,84,Hershey,"Hershey Truffle Chocolate 50% (100g)",Truffle,Buffalo,USA,5,9.00,42.16,26.88,15.28
1266,2023-01-02,45600,Male,1,37,Hershey,"Hershey Truffle Chocolate 60% (120g)",Truffle,"Long Island",USA,4,9.01,19.28,11.95,7.33
1073,2023-01-02,47406,Female,1,85,Hershey,"Hershey Truffle Chocolate 80% (50g)",Truffle,Brisbane,Australia,5,8.85,29.80,17.94,11.86
1071,2023-01-02,36416,Male,1,85,Hershey,"Hershey Truffle Chocolate 80% (50g)",Truffle,Vancouver,Canada,4,8.85,52.16,29.65,22.51
1072,2023-01-02,10948,Male,1,85,Hershey,"Hershey Truffle Chocolate 80% (50g)",Truffle,Marseille,France,4,8.85,55.92,37.23,18.69
1070,2023-01-02,3901,Female,1,85,Hershey,"Hershey Truffle Chocolate 80% (50g)",Truffle,"New York",USA,3,8.85,11.37,5.74,5.63
741,2023-01-02,11117,Female,1,180,Hershey,"Hershey Truffle Chocolate 80% (80g)",Truffle,Toronto,Canada,4,9.01,43.06,27.23,15.82
742,2023-01-02,19231,Female,1,180,Hershey,"Hershey Truffle Chocolate 80% (80g)",Truffle,Manchester,UK,1,9.01,11.37,7.33,4.04
740,2023-01-02,32101,Female,1,180,Hershey,"Hershey Truffle Chocolate 80% (80g)",Truffle,"Long Island",USA,4,9.01,25.09,13.74,11.35
686,2023-01-02,273,Male,1,197,Hershey,"Hershey Truffle Chocolate 90% (120g)",Truffle,Sydney,Australia,5,9.07,25.90,17.00,8.90
687,2023-01-02,39846,Male,1,197,Hershey,"Hershey Truffle Chocolate 90% (120g)",Truffle,Toronto,Canada,3,9.07,22.11,11.40,10.71
688,2023-01-02,21819,Male,1,197,Hershey,"Hershey Truffle Chocolate 90% (120g)",Truffle,"Long Island",USA,5,9.07,64.94,33.27,31.66
1338,2023-01-02,27477,Female,1,17,Hershey,"Hershey White Chocolate 50% (120g)",White,Brisbane,Australia,1,9.06,4.90,2.68,2.22
1334,2023-01-02,47809,Male,1,17,Hershey,"Hershey White Chocolate 50% (120g)",White,Montreal,Canada,1,9.06,4.81,2.67,2.14
